"aspirin-drop-onesixth - RawData - C:\Documents and Settings\uvvis\Desktop\w\File_260419_000900.spc"
"Wavelength nm.","Abs."
706.50,0.006
707.00,0.007
707.50,0.004
708.00,0.014
708.50,0.003
709.00,0.005
709.50,0.005
710.00,0.002
710.50,0.005
711.00,0.011
711.50,0.012
712.00,0.008
712.50,0.009
713.00,0.008
713.50,0.004
714.00,0.009
714.50,0.005
715.00,0.007
715.50,0.003
716.00,0.010
716.50,0.002
717.00,0.007
717.50,0.007
718.00,0.013
718.50,0.018
719.00,0.013
719.50,0.006
720.00,0.010
720.50,0.010
721.00,0.013
721.50,0.007
722.00,0.003
722.50,0.009
723.00,0.007
723.50,0.006
724.00,-0.005
724.50,0.005
725.00,0.005
725.50,0.005
726.00,0.008
726.50,0.009
727.00,0.008
727.50,0.006
728.00,0.002
728.50,0.005
729.00,0.013
729.50,0.017
730.00,0.015
730.50,0.009
731.00,0.003
731.50,0.007
732.00,0.006
732.50,0.006
733.00,-0.000
733.50,0.000
734.00,0.006
734.50,0.007
735.00,0.003
735.50,0.002
736.00,0.008
736.50,0.011
737.00,0.005
737.50,0.007
738.00,0.006
738.50,0.007
739.00,0.001
739.50,0.007
740.00,0.004
740.50,0.009
741.00,0.003
741.50,-0.002
742.00,0.006
742.50,0.000
743.00,0.007
743.50,0.012
744.00,0.011
744.50,0.004
745.00,0.003
745.50,0.000
746.00,0.005
746.50,0.007
747.00,0.004
747.50,0.008
748.00,0.009
748.50,-0.003
749.00,0.008
749.50,0.008
750.00,0.004
750.50,0.002
751.00,0.001
751.50,0.006
752.00,0.006
752.50,0.012
753.00,0.007
753.50,0.007
754.00,0.013
754.50,0.010
755.00,0.008
755.50,0.011
756.00,0.013
756.50,0.003
757.00,0.009
757.50,0.010
758.00,0.007
758.50,0.002
759.00,0.015
759.50,0.009
760.00,0.000
760.50,-0.004
761.00,0.001
761.50,0.005
762.00,0.006
762.50,0.009
763.00,0.007
763.50,0.006
764.00,0.007
764.50,0.010
765.00,0.006
765.50,0.008
