wavenumber,transmittance,absorbance
736.192200,100.025300,-0.000110
736.674300,100.013300,-0.000058
737.156400,99.996900,0.000013
737.638500,99.976070,0.000104
738.120700,99.952350,0.000207
738.602800,99.928810,0.000309
739.084900,99.909100,0.000395
739.567000,99.896170,0.000451
740.049100,99.891010,0.000474
740.531300,99.892300,0.000468
741.013400,99.897100,0.000447
741.495500,99.902050,0.000426
741.977600,99.904890,0.000413
742.459700,99.905230,0.000412
742.941800,99.904480,0.000415
743.424000,99.904950,0.000413
743.906100,99.908650,0.000397
744.388200,99.916690,0.000362
744.870300,99.928910,0.000309
745.352400,99.944510,0.000241
745.834500,99.962440,0.000163
746.316700,99.981640,0.000080
746.798800,100.000900,-0.000004
747.280900,100.018500,-0.000080
747.763000,100.031900,-0.000139
748.245100,100.038300,-0.000166
748.727200,100.035500,-0.000154
749.209400,100.023400,-0.000102
749.691500,100.004200,-0.000018
750.173600,99.982500,0.000076
750.655700,99.963370,0.000159
751.137800,99.950710,0.000214
751.619900,99.945680,0.000236
752.102100,99.946310,0.000233
752.584200,99.948610,0.000223
753.066300,99.948290,0.000225
753.548400,99.942630,0.000249
754.030500,99.931540,0.000297
754.512600,99.917080,0.000360
754.994800,99.902210,0.000425
755.476900,99.889230,0.000481
755.959000,99.878610,0.000528
756.441100,99.869290,0.000568
756.923200,99.859500,0.000611
757.405300,99.848180,0.000660
757.887500,99.835710,0.000714
758.369600,99.823990,0.000765
758.851700,99.815450,0.000802
759.333800,99.811860,0.000818
759.815900,99.813510,0.000811
760.298000,99.819180,0.000786
760.780200,99.826770,0.000753
761.262300,99.834270,0.000720
761.744400,99.840400,0.000694
762.226500,99.844830,0.000674
762.708600,99.847460,0.000663
763.190700,99.847940,0.000661
763.672900,99.845090,0.000673
764.155000,99.837290,0.000707
764.637100,99.823200,0.000769
765.119200,99.802640,0.000858
765.601300,99.777020,0.000969
766.083400,99.749040,0.001091
766.565600,99.721980,0.001209
767.047700,99.698650,0.001311
767.529800,99.680710,0.001389
768.011900,99.668650,0.001441
768.494000,99.661990,0.001470
768.976100,99.659760,0.001480
769.458300,99.660590,0.001477
769.940400,99.662730,0.001467
770.422500,99.663570,0.001464
770.904600,99.659800,0.001480
771.386700,99.647780,0.001532
771.868800,99.624660,0.001633
772.351000,99.589460,0.001787
772.833100,99.543720,0.001986
773.315200,99.491450,0.002214
773.797300,99.437700,0.002449
774.279400,99.387150,0.002670
774.761500,99.342500,0.002865
